customer_id,geography,gender,age,tenure,credit_score,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,risk_tier
ACC-100324,France,Male,30,3,732,96809.12,2,0,0,157263.92,0,Low Risk
ACC-100325,France,Male,37,5,701,156893.33,1,1,1,45500.91,0,Low Risk
ACC-100326,France,Male,30,3,707,96661.56,2,1,0,67794.02,0,Low Risk
ACC-100327,France,Female,34,10,690,0.0,2,1,0,191386.91,0,Low Risk
ACC-100328,France,Female,36,9,706,173537.14,1,0,1,172045.07,0,Low Risk
ACC-100329,France,Female,42,0,679,129610.86,3,1,0,77066.72,1,High Risk
ACC-100330,France,Female,43,4,578,63352.1,1,1,0,41169.17,0,Medium Risk
ACC-100331,France,Male,53,9,631,34407.66,2,1,1,69039.82,0,Low Risk
ACC-100332,France,Male,51,7,648,121536.36,2,1,0,48835.43,0,Medium Risk
ACC-100333,France,Female,41,1,713,59719.51,2,0,0,187365.77,0,Low Risk
ACC-100334,France,Female,53,10,694,191465.26,1,1,1,23945.05,0,Medium Risk
ACC-100335,Germany,Male,36,0,524,29172.25,1,1,0,98254.24,1,Medium Risk
ACC-100336,France,Male,47,3,675,0.0,1,0,1,101598.26,0,Low Risk
ACC-100337,Germany,Male,29,9,622,42737.15,1,0,1,105041.69,0,Low Risk
ACC-100338,Germany,Female,30,1,622,128254.93,1,0,0,47533.22,0,High Risk
ACC-100339,FRANCE ,Male,18,8,544,0.0,1,1,1,104903.93,0,Low Risk
ACC-100340,Germany,Female,24,1,587,40981.88,2,1,1,106924.4,0,Low Risk
ACC-100341,France,Male,41,1,457,0.0,2,1,0,80193.32,0,Low Risk
ACC-100342,France,Male,51,10,524,108316.62,1,1,1,131218.62,1,Medium Risk
ACC-100343,France,Male,37,6,638,0.0,2,1,1,112005.57,0,Low Risk
ACC-100344,France,Male,42,5,734,125644.44,1,1,1,143084.12,0,Low Risk
ACC-100345,Spain,Female,47,2,788,0.0,2,1,1,35962.04,0,Low Risk
ACC-100346,Germany,Female,33,7,661,43927.05,1,1,1,155136.31,1,Low Risk
ACC-100347,France,Male,29,7,750,191614.53,1,1,1,72457.29,0,Low Risk
ACC-100348,France,Male,36,10,528,157349.45,1,1,1,133722.15,1,Low Risk
ACC-100349,Spain,Male,45,3,796,0.0,1,1,1,121160.36,0,Low Risk
ACC-100350,France,Male,33,2,740,162263.28,1,1,0,130486.49,1,Medium Risk
ACC-100351,France,Female,26,5,501,60210.83,1,1,1,171564.41,0,Low Risk
ACC-100352,Germany,Male,43,1,549,158108.61,2,0,1,41067.98,0,Medium Risk
ACC-100353,France,Male,44,2,574,77918.96,2,1,1,128567.97,0,Low Risk
ACC-100354,Germany,Female,36,10,647,76153.46,2,0,1,167171.26,0,Low Risk
ACC-100355,Spain,Male,46,8,620,29724.01,2,1,0,60882.47,0,Low Risk
ACC-100356,France,Female,22,3,743,188172.04,1,1,0,160380.56,0,Medium Risk
ACC-100357,France,Female,40,1,738,54529.78,2,1,1,164612.23,0,Low Risk
ACC-100358,France,Male,42,3,614,150947.61,1,1,0,131120.68,1,Medium Risk
ACC-100359,Germany,Female,28,7,717,109531.83,2,1,1,29655.79,0,Low Risk
ACC-100360,France,Male,37,1,550,167022.48,1,1,1,55290.8,1,Low Risk
ACC-100361,France,Female,36,1,576,170361.79,1,1,0,76755.54,1,Medium Risk
ACC-100362,Germany,Male,28,4,543,38509.62,2,1,1,157885.49,0,Low Risk
ACC-100363,France,Female,43,10,686,182007.71,2,1,1,119035.41,0,Low Risk
ACC-100364,France,Male,46,8,739,130818.69,2,1,1,22704.65,0,Low Risk
ACC-100365,France,Male,55,2,530,89412.48,1,1,0,97403.33,1,Medium Risk
ACC-100366,Germany,Female,18,8,713,128109.79,1,0,1,55213.65,1,Medium Risk
ACC-100367,France,Female,40,7,375,0.0,2,1,1,63120.27,0,Low Risk
ACC-100368,France,Male,28,3,755,141209.49,1,1,0,101096.13,0,Medium Risk
ACC-100369,France,Female,64,1,563,0.0,1,1,0,133254.76,0,Medium Risk
ACC-100370,Spain,Female,36,2,659,67060.05,1,1,1,177476.98,0,Low Risk
ACC-100371,France,Female,33,0,847,28044.7,1,1,0,52939.46,0,Medium Risk
ACC-100372,Spain,Female,57,7,627,136085.94,3,1,1,150250.42,1,High Risk
ACC-100373,Spain,Male,36,3,661,0.0,1,0,1,35746.05,0,Low Risk
ACC-100374,France,Female,41,2,611,173683.51,2,1,1,135939.95,0,Low Risk
ACC-100375,Germany,Male,20,7,545,82200.22,2,1,1,47560.76,0,Low Risk
ACC-100376,France,Female,41,5,630,97617.18,1,1,0,73331.85,0,Medium Risk
ACC-100377,Spain,Male,25,4,724,124919.0,2,1,0,179337.85,0,Low Risk
ACC-100378,Germany,Male,33,1,736,32911.34,2,1,1,139597.36,0,Low Risk
ACC-100379,Germany,Male,35,7,489,109519.69,2,1,1,39412.37,0,Low Risk
ACC-100380,Germany,Male,41,5,562,182569.36,1,1,1,175268.42,1,Medium Risk
ACC-100381,France,Male,22,0,693,182625.46,1,1,1,67943.12,1,Low Risk
ACC-100382,Spain,Male,45,5,590,193796.74,2,0,1,109062.16,0,Low Risk
ACC-100383,Germany,Male,-50,0,694,142590.22,2,1,0,70182.12,0,Medium Risk
ACC-100384,Germany,Female,22,1,656,91947.3,1,1,0,98099.86,1,Medium Risk
ACC-100385,France,Male,36,1,710,161405.45,1,0,0,123054.0,1,Medium Risk
ACC-100386,Spain,Male,42,0,530,0.0,1,0,0,109341.2,1,Medium Risk
ACC-100387,France,Male,39,8,612,0.0,2,1,1,31643.61,0,Low Risk
ACC-100388,France,Male,42,3,604,88530.47,2,1,0,25011.33,0,Low Risk
ACC-100389,France,Female,41,4,776,0.0,1,0,1,30731.95,0,Low Risk
ACC-100390,France,Female,40,5,587,111356.02,1,1,0,98132.77,0,Medium Risk
ACC-100391,Spain,Male,41,3,418,167968.15,1,1,0,61898.0,0,Medium Risk
ACC-100392,France,Male,34,0,755,149470.16,1,1,1,,0,Low Risk
ACC-100393,France,Female,40,9,592,95459.19,1,1,0,164577.32,0,Low Risk
ACC-100394,France,Male,33,5,685,167799.93,2,1,1,98340.63,0,Low Risk
ACC-100395,France,Female,27,7,715,60672.43,2,0,1,81083.45,0,Low Risk
ACC-100396,France,Male,34,2,581,57063.36,2,0,1,80365.39,0,Low Risk
ACC-100397,France,Male,39,0,665,171729.71,2,1,0,71253.61,0,Low Risk
ACC-100398,Germany,Female,27,9,703,99373.37,2,0,0,133291.55,0,Low Risk
ACC-100399,Spain,Male,61,0,539,65982.48,1,0,1,88859.95,0,Medium Risk
ACC-100400,Germany,Female,41,3,823,44624.94,2,1,1,83939.17,0,Low Risk
ACC-100401,France,Male,38,9,643,120493.22,2,1,0,118530.47,0,Low Risk
ACC-100402,Spain,Female,49,3,690,102374.4,1,1,1,87475.97,0,Low Risk
ACC-100403,Spain,Male,32,5,558,184894.75,1,1,1,104429.13,0,Low Risk
ACC-100404,Germany,Male,40,10,785,170137.42,3,1,1,188157.14,1,High Risk
ACC-100405,France,Male,38,6,635,102569.98,2,1,1,26140.21,0,Low Risk
ACC-100406,Spain,Male,43,0,624,192009.09,2,0,1,62304.48,0,Low Risk
ACC-100407,Spain,Male,26,6,793,87756.01,1,0,1,57787.56,0,Low Risk
ACC-100408,Spain,Female,22,2,801,136699.07,2,1,0,142771.44,0,Low Risk
ACC-100409,Germany,Male,41,0,624,92949.67,2,1,1,41595.02,0,Low Risk
ACC-100410,Germany,Male,37,0,645,151882.8,1,1,0,147047.68,1,High Risk
ACC-100411,Spain,Female,35,0,665,0.0,1,1,0,86449.85,1,Medium Risk
ACC-100412,Germany,Male,29,2,630,38108.87,1,0,0,160863.36,0,Medium Risk
ACC-100413,France,Male,49,2,579,29586.36,1,1,0,181506.33,1,Medium Risk
ACC-100414,France,Male,40,2,493,169127.77,1,1,1,183428.23,0,Low Risk
ACC-100415,France,Male,31,5,592,71609.11,1,0,1,87811.66,0,Low Risk
ACC-100416,France,Female,27,9,691,44291.75,2,1,1,122821.59,0,Low Risk
ACC-100417,France,Male,35,5,525,0.0,2,1,0,140671.83,0,Low Risk
ACC-100418,France,Male,46,10,645,0.0,2,1,1,37062.6,0,Low Risk
ACC-100419,Spain,Female,27,3,735,0.0,2,0,0,71912.74,0,Low Risk
ACC-100420,Germany,Male,39,2,850,170365.99,1,1,1,54643.38,1,Medium Risk
ACC-100421,France,Female,45,4,770,135473.14,2,1,0,42551.15,0,Low Risk
ACC-100422,France,Male,38,10,831,0.0,2,0,1,169221.48,0,Low Risk
ACC-100423,Spain,Female,45,0,725,26065.43,2,1,1,80698.21,0,Low Risk
ACC-100424,France,Female,33,10,697,185321.33,1,1,1,66389.21,0,Low Risk
ACC-100425,France,Male,42,8,634,75229.29,3,1,1,116042.31,1,High Risk
ACC-100426,Spain,Male,45,5,498,0.0,1,0,0,181290.63,0,Medium Risk
ACC-100427,France,Female,57,0,800,0.0,2,1,1,61822.16,0,Low Risk
ACC-100428,France,Male,55,3,571,150687.24,1,1,0,43989.96,1,Medium Risk
ACC-100429,France,Male,42,4,706,181301.55,2,1,1,34608.83,1,Low Risk
ACC-100430,Germany,Female,30,0,651,27116.93,2,1,1,87987.86,0,Low Risk
ACC-100431,Germany,Male,36,7,544,178629.83,2,1,0,193912.91,0,Medium Risk
ACC-100432,Spain,Female,30,1,711,0.0,2,1,1,,0,Low Risk
ACC-100433,Germany,Female,32,10,583,36082.08,1,0,1,77848.55,0,Low Risk
ACC-100434,Germany,Male,45,9,656,193223.82,2,1,0,51378.84,0,Medium Risk
ACC-100435,Spain,Male,51,8,590,65736.96,1,1,0,121518.48,1,Medium Risk
ACC-100436,France,Female,51,8,706,167471.17,3,0,0,180248.56,1,High Risk
ACC-100437,Spain,Female,38,6,658,0.0,1,1,1,149341.19,0,Low Risk
ACC-100438,Germany,Female,37,8,748,154818.68,2,0,1,32919.06,0,Low Risk
ACC-100439,Germany,Female,54,10,671,75852.93,2,1,1,129870.66,0,Low Risk
ACC-100440,Spain,Male,34,1,581,0.0,2,1,0,150459.23,0,Low Risk
ACC-100441,Spain,Male,39,9,619,140825.0,1,1,1,160291.32,1,Low Risk
ACC-100442,France,Female,38,4,688,103409.58,1,1,0,175020.17,1,Medium Risk
ACC-100443,France,Male,43,5,681,179990.88,1,1,0,128835.32,1,Medium Risk
ACC-100444,France,Male,28,3,754,0.0,1,1,1,68746.88,0,Low Risk
ACC-100445,France,Male,44,8,759,47407.24,1,0,0,104883.6,0,Medium Risk
ACC-100446,Germany,Male,24,6,700,167826.75,1,0,1,120159.82,1,Medium Risk
ACC-100447,France,Female,52,2,678,0.0,2,0,1,146583.92,0,Low Risk
ACC-100448,Germany,Female,55,10,642,54565.89,1,1,1,69318.97,1,Medium Risk
ACC-100449,France,Male,25,6,598,43796.21,3,1,1,152439.36,0,Medium Risk
ACC-100450,Spain,Female,33,5,628,49275.44,1,0,0,106444.53,1,Low Risk
ACC-100451,Germany,Male,34,2,615,173626.72,1,1,0,175038.66,1,Medium Risk
ACC-100452,France,Female,34,2,711,141428.87,2,0,0,26624.79,0,Low Risk
ACC-100453,Germany,Male,45,6,699,89725.64,2,1,0,94356.42,0,Medium Risk
ACC-100454,France,Female,32,9,619,0.0,2,0,1,76622.51,0,Low Risk
ACC-100455,Germany,Female,27,3,727,65830.52,1,0,0,127146.01,0,Medium Risk
ACC-100456,Spain,Male,32,2,670,0.0,2,1,0,70121.29,0,Low Risk
ACC-100457,France,Female,18,1,507,90610.23,1,1,1,54517.57,0,Low Risk
ACC-100458,GERMANY ,Female,31,10,677,43703.61,1,1,1,171378.03,0,Low Risk
ACC-100459,Spain,Female,39,9,543,95783.9,1,1,0,92706.88,0,Low Risk
ACC-100460,GERMANY ,Male,26,2,710,81101.94,2,1,1,76087.14,0,Low Risk
ACC-100461,France,Female,41,10,674,0.0,1,0,1,,0,Low Risk
ACC-100462,Germany,Female,31,10,721,170830.66,2,1,0,86309.74,0,Medium Risk
ACC-100463,France,Male,37,3,741,0.0,2,1,1,145794.38,0,Low Risk
ACC-100464,Spain,Female,26,2,563,137132.33,1,1,0,101042.55,1,Medium Risk
ACC-100465,Spain,Male,18,0,759,145272.56,1,1,1,81189.59,0,Low Risk
ACC-100466,France,Male,26,6,596,124652.9,2,1,0,164812.56,0,Low Risk
ACC-100467,France,Male,45,8,489,0.0,1,1,0,150737.71,0,Medium Risk
ACC-100468,Germany,Female,21,10,638,179164.45,2,1,0,173544.73,0,Medium Risk
ACC-100469,Germany,Male,43,4,498,142916.92,2,1,0,25901.78,1,Medium Risk
ACC-100470,Germany,Male,32,0,850,140623.93,2,1,1,85660.71,0,Low Risk
ACC-100471,Germany,Male,33,4,567,105156.94,1,1,1,121327.64,1,Medium Risk
ACC-100472,France,Female,41,6,667,168881.15,1,1,0,147646.78,0,Medium Risk
ACC-100473,Spain,Female,32,6,702,58015.4,2,1,1,159343.9,0,Low Risk
ACC-100474,France,Male,40,1,570,113211.28,1,1,0,60628.03,0,Medium Risk
ACC-100475,France,Female,39,8,509,0.0,1,1,0,159145.84,0,Low Risk
ACC-100476,France,Female,28,0,619,0.0,2,1,1,41038.04,0,Low Risk
ACC-100477,Germany,Male,43,7,768,181913.56,1,1,0,88353.98,1,High Risk
ACC-100478,Spain,Female,28,7,724,65762.08,1,0,0,137764.97,0,Low Risk
ACC-100479,Germany,Male,43,4,587,146954.77,2,1,1,190991.19,0,Low Risk
ACC-100480,Germany,Male,47,8,384,185905.71,1,1,0,102790.5,1,High Risk
ACC-100481,Germany,Male,30,4,583,168803.94,2,1,1,66573.07,0,Low Risk
ACC-100482,France,Male,24,4,612,125120.06,1,1,0,167442.49,0,Medium Risk
ACC-100483,France,Female,28,2,619,0.0,2,1,1,36327.0,0,Low Risk
ACC-100484,France,Female,43,4,717,172868.09,2,1,0,103550.48,0,Low Risk
ACC-100485,France,Male,34,0,472,0.0,2,1,1,75568.02,0,Low Risk
ACC-100486,Germany,Male,18,1,850,168391.41,2,1,0,173563.49,0,Medium Risk
ACC-100487,France,Male,39,5,567,141859.91,2,1,0,108136.22,0,Low Risk
ACC-100488,Spain,Female,47,2,812,0.0,1,1,0,43761.86,0,Medium Risk
ACC-100489,Spain,Female,39,2,594,84330.47,2,1,0,178567.01,0,Low Risk
ACC-100490,France,Male,19,1,546,188632.56,2,1,1,123034.62,1,Low Risk
ACC-100491,France,Male,18,3,550,0.0,1,0,1,64623.13,0,Low Risk
ACC-100492,France,Female,43,0,667,35549.02,1,0,1,38991.95,0,Low Risk
ACC-100493,France,Male,38,9,843,104658.57,2,1,0,47138.45,0,Low Risk
ACC-100494,Spain,Male,36,9,653,167600.59,1,1,1,36331.17,1,Low Risk
ACC-100495,France,Female,27,5,608,151710.21,2,1,1,179675.97,0,Low Risk
ACC-100496,Spain,Female,32,1,512,0.0,1,0,1,173806.04,0,Low Risk
ACC-100497,Spain,Male,26,1,597,0.0,1,1,1,67675.38,0,Low Risk
ACC-100498,France,Male,36,3,775,169489.1,1,1,1,159368.18,0,Low Risk
ACC-100499,France,Female,48,9,597,101075.03,2,1,1,100450.18,0,Low Risk
ACC-100500,France,Female,39,7,605,175226.74,2,1,1,185090.67,0,Low Risk
ACC-100501,France,Male,31,8,713,179299.27,1,1,0,169408.32,0,Medium Risk
ACC-100502,Germany,Male,35,3,526,126651.09,1,1,1,138210.65,0,Medium Risk
ACC-100503,France,Female,55,9,850,175577.26,2,1,0,187516.55,0,Medium Risk
ACC-100504,SPAIN ,Male,41,10,461,66699.35,1,0,0,145450.33,1,Medium Risk
ACC-100505,France,Female,45,2,850,118817.3,1,0,0,32861.78,0,Medium Risk
ACC-100506,Germany,Male,47,8,766,131020.42,2,1,0,125135.91,0,Medium Risk
ACC-100507,Germany,Female,23,1,651,125161.36,1,1,0,165622.65,1,High Risk
ACC-100508,Spain,Female,-53,6,665,150281.13,1,0,1,68122.68,0,Medium Risk
ACC-100509,France,Male,45,2,655,46635.7,3,1,0,55046.89,0,High Risk
ACC-100510,France,Male,38,9,635,177277.51,1,1,1,158941.08,0,Low Risk
ACC-100511,Germany,Male,52,6,850,86408.8,2,0,1,115587.47,0,Low Risk
ACC-100512,Spain,Female,36,3,540,176412.58,1,1,0,29514.5,1,Medium Risk
ACC-100513,France,Male,59,4,617,62940.89,1,1,1,79052.26,1,Low Risk
ACC-100514,Spain,Female,36,2,650,90112.23,1,0,0,92917.77,0,Low Risk
ACC-100515,Spain,Male,39,1,761,129852.11,1,1,0,116945.87,1,Medium Risk
ACC-100516,Germany,Male,35,3,535,193088.92,4,0,0,43989.11,1,High Risk
ACC-100517,France,Male,33,5,533,53335.38,2,0,1,149862.91,0,Low Risk
ACC-100518,Germany,Male,33,1,542,154040.94,1,0,1,76204.96,0,Medium Risk
ACC-100519,France,Female,35,2,636,0.0,1,1,0,64183.47,1,Low Risk
ACC-100520,France,Female,30,10,850,122787.89,2,0,1,51812.23,0,Low Risk
ACC-100521,Germany,Female,41,7,486,149397.0,2,0,0,,0,Medium Risk
ACC-100522,Germany,Female,36,10,777,140257.09,1,0,1,169936.02,1,Medium Risk
ACC-100523,France,Male,29,8,688,79642.14,1,0,1,143204.97,0,Low Risk
ACC-100524,France,Female,35,9,516,154398.6,2,1,1,180137.02,0,Low Risk
ACC-100525,France,Female,37,4,623,89047.24,2,1,1,140264.06,0,Low Risk
ACC-100526,France,Male,30,3,764,0.0,1,0,0,58074.23,1,Low Risk
ACC-100527,Spain,Male,42,2,618,0.0,2,0,1,80571.27,0,Low Risk
ACC-100528,France,Female,27,6,636,61941.4,2,0,0,181545.48,1,Low Risk
ACC-100529,France,Male,46,7,829,0.0,1,0,0,185867.34,0,Medium Risk
ACC-100530,Spain,Male,59,6,734,0.0,2,1,1,86967.22,0,Low Risk
ACC-100531,Spain,Male,29,0,765,109804.38,1,1,1,68980.84,0,Low Risk
ACC-100532,Germany,Male,47,8,633,142468.02,2,1,1,192581.55,1,Low Risk
ACC-100533,Spain,Female,51,10,683,0.0,2,1,1,181896.06,0,Low Risk
ACC-100534,Spain,Male,52,5,806,0.0,2,1,1,177522.46,0,Low Risk
ACC-100535,France,Male,18,5,679,49398.1,1,1,1,131132.37,0,Low Risk
ACC-100536,Spain,Female,27,1,710,44475.1,2,1,1,162828.76,0,Low Risk
ACC-100537,France,Male,42,0,552,43562.78,2,0,0,,1,Low Risk
ACC-100538,France,Female,36,3,650,56844.55,1,0,0,72240.57,0,Low Risk
ACC-100539,Germany,Female,39,2,537,134837.23,1,1,0,178127.86,1,Medium Risk
ACC-100540,France,Male,30,9,647,28525.88,2,1,1,58497.78,0,Low Risk
ACC-100541,France,Male,32,5,577,104215.45,2,1,0,124913.38,0,Low Risk
ACC-100542,France,Male,55,5,726,57518.29,2,1,0,51610.07,0,Low Risk
ACC-100543,Germany,Female,49,6,604,127413.35,1,1,0,167864.01,1,High Risk
ACC-100544,Spain,Male,36,8,698,161320.28,2,0,1,120340.18,0,Low Risk
ACC-100545,France,Male,33,6,583,128084.34,1,1,0,26328.29,0,Medium Risk
ACC-100546,France,Male,51,3,657,36194.8,1,0,0,41993.45,0,Medium Risk
ACC-100547,France,Male,48,1,747,132467.71,2,1,1,138994.81,0,Low Risk
ACC-100548,Spain,Male,-48,9,562,165185.43,2,1,0,194610.05,0,Low Risk
ACC-100549,France,Female,38,3,635,89910.15,1,1,1,29111.85,0,Low Risk
ACC-100550,Spain,Male,18,8,592,0.0,2,0,1,141822.41,1,Low Risk
ACC-100551,Spain,Female,41,3,627,63882.01,1,1,0,132955.39,0,Medium Risk
ACC-100552,Germany,Female,44,4,695,105012.58,2,1,0,48850.15,0,Medium Risk
ACC-100553,Spain,Male,40,6,485,0.0,4,1,1,121971.15,0,Medium Risk
ACC-100554,Germany,Male,43,10,691,88383.79,2,1,1,188036.59,0,Low Risk
ACC-100555,Germany,Female,46,1,556,70882.03,2,1,0,191601.27,0,Medium Risk
ACC-100556,Germany,Female,44,5,594,58628.53,1,1,1,163103.58,0,Medium Risk
ACC-100557,Germany,Male,44,9,842,191724.59,1,0,0,52728.97,1,High Risk
ACC-100558,France,Male,37,8,560,42452.82,2,1,1,66160.0,0,Low Risk
ACC-100559,Spain,Female,59,0,608,125309.11,2,1,0,146497.97,0,Medium Risk
ACC-100560,Spain,Female,34,10,482,0.0,1,1,0,140404.06,0,Low Risk
ACC-100561,France,Male,46,4,704,193280.01,1,0,1,103121.96,0,Low Risk
ACC-100562,Germany,Female,29,8,549,96241.66,1,1,0,103274.06,0,Medium Risk
ACC-100563,Spain,Male,61,2,711,0.0,1,1,1,179864.0,1,Low Risk
ACC-100564,France,Male,37,5,621,29929.35,2,1,0,191909.92,0,Low Risk
ACC-100565,France,Female,35,8,607,166313.26,2,1,1,86056.69,0,Low Risk
ACC-100566,Germany,Female,25,1,463,150675.71,2,0,1,56795.29,0,Low Risk
ACC-100567,France,Male,44,4,748,54569.52,1,1,0,144284.38,0,Medium Risk
ACC-100568,Spain,Female,56,3,680,142052.65,1,1,0,86364.22,0,Medium Risk
ACC-100569,France,Male,30,2,699,153959.43,1,1,0,156508.25,0,Medium Risk
ACC-100570,France,Female,52,6,525,156792.92,2,1,1,,1,Low Risk
ACC-100571,France,Female,54,7,705,56177.92,1,0,1,154837.56,0,Low Risk
ACC-100572,France,Male,23,7,743,127767.43,2,1,0,124452.91,0,Low Risk
ACC-100573,Germany,Female,29,9,686,143894.36,1,0,1,152954.81,0,Medium Risk
ACC-100574,France,Female,46,3,612,0.0,2,1,1,127873.78,0,Low Risk
ACC-100575,France,Male,26,5,850,48260.47,1,1,0,48517.95,0,Low Risk
ACC-100576,Spain,Male,34,7,808,163953.63,1,0,0,129057.61,0,Medium Risk
ACC-100577,France,Female,26,4,693,0.0,2,0,0,30200.98,0,Low Risk
ACC-100578,France,Male,39,3,628,0.0,1,1,1,67984.56,0,Low Risk
ACC-100579,France,Female,28,1,779,75994.7,1,1,1,96177.39,0,Low Risk
ACC-100580,Germany,Male,35,8,691,152024.94,1,0,1,157904.54,1,Medium Risk
ACC-100581,Spain,Male,41,6,654,0.0,2,1,1,70784.6,0,Low Risk
ACC-100582,Germany,Male,49,3,800,115322.57,1,0,0,140510.01,1,High Risk
ACC-100583,France,Male,25,10,579,183966.67,1,1,0,134484.67,0,Medium Risk
ACC-100584,Germany,Female,46,7,582,33762.78,2,1,0,139149.07,0,Medium Risk
ACC-100585,Germany,Male,33,7,608,156546.2,1,0,1,101070.83,0,Medium Risk
ACC-100586,France,Female,-34,9,589,82823.82,2,0,1,192022.53,0,Low Risk
ACC-100587,Spain,Male,28,4,528,0.0,2,1,0,194262.06,0,Low Risk
ACC-100588,FRANCE ,Female,35,7,600,0.0,1,1,0,86366.02,0,Low Risk
ACC-100589,Germany,Female,44,0,601,164971.51,1,1,0,176551.54,0,High Risk
ACC-100590,France,Male,37,3,592,0.0,1,0,0,174854.88,0,Low Risk
ACC-100591,SPAIN ,Female,30,0,674,194533.35,2,0,1,135889.87,0,Low Risk
ACC-100592,Germany,Female,40,6,743,97889.03,2,1,0,193718.62,0,Low Risk
ACC-100593,France,Female,40,6,600,150095.41,2,0,1,189189.99,0,Low Risk
ACC-100594,Spain,Male,33,6,730,0.0,3,1,0,,1,High Risk
ACC-100595,France,Male,18,5,761,117124.71,1,1,1,63975.83,0,Low Risk
ACC-100596,Spain,Female,28,7,511,39616.74,2,0,1,96452.24,0,Low Risk
ACC-100597,Spain,Male,18,8,427,177584.53,2,1,0,45346.49,0,Low Risk
ACC-100598,France,Female,24,6,635,129424.03,2,0,0,174973.08,0,Low Risk
ACC-100599,France,Female,42,5,780,180550.61,1,0,1,130084.36,0,Low Risk
ACC-100600,Spain,Female,28,9,795,32482.32,2,1,0,170144.74,0,Low Risk
ACC-100601,Germany,Female,31,10,762,162215.74,2,1,1,57278.32,0,Low Risk
ACC-100602,Spain,Female,52,2,528,0.0,2,1,0,108324.21,0,Low Risk
ACC-100603,France,Female,45,9,651,170333.95,2,0,0,167304.36,1,Low Risk
ACC-100604,France,Female,42,6,454,37955.05,1,0,0,24990.8,0,Medium Risk
ACC-100605,France,Female,33,3,549,75762.31,1,0,0,177496.31,0,Low Risk
ACC-100606,Germany,Male,23,9,569,157060.33,1,0,0,162675.61,1,Medium Risk
ACC-100607,Germany,Male,54,9,702,116873.28,2,1,1,149063.21,1,Medium Risk
ACC-100608,France,Female,26,6,661,163427.67,2,1,1,33085.5,0,Low Risk
ACC-100609,France,Male,34,4,744,126946.0,2,1,1,94277.63,0,Low Risk
ACC-100610,France,Female,31,5,645,144478.92,1,1,1,191457.02,0,Low Risk
ACC-100611,France,Female,28,1,726,177033.77,1,1,0,175662.01,0,Medium Risk
ACC-100612,France,Female,27,6,598,84874.57,2,1,0,170822.29,0,Low Risk
ACC-100613,France,Male,30,1,360,110080.48,1,0,1,160761.12,0,Low Risk
ACC-100614,Germany,Female,39,2,706,94553.85,2,1,0,65110.58,0,Low Risk
ACC-100615,GERMANY ,Female,37,1,693,62729.48,1,1,1,58792.44,1,Medium Risk
ACC-100616,France,Female,49,3,680,0.0,1,0,1,42020.65,0,Low Risk
ACC-100617,France,Female,29,8,523,0.0,1,0,1,150429.61,1,Low Risk
ACC-100618,Germany,Female,58,5,663,62560.09,1,1,1,98722.58,0,Medium Risk
ACC-100619,Germany,Female,42,10,702,57098.66,2,0,1,177792.25,0,Low Risk
ACC-100620,France,Female,52,8,640,84544.26,3,0,0,150226.92,1,High Risk
ACC-100621,France,Male,30,10,781,184508.77,2,1,1,168001.02,0,Low Risk
ACC-100622,GERMANY ,Male,46,6,731,148136.45,2,1,0,45033.47,0,Medium Risk
ACC-100623,Spain,Male,18,7,585,0.0,1,1,0,140660.85,0,Low Risk
ACC-100624,France,Female,39,2,569,118753.48,3,1,1,43581.01,0,High Risk
ACC-100625,Germany,Female,45,0,750,158221.94,1,1,0,66806.15,1,High Risk
ACC-100626,France,Female,28,4,748,0.0,1,1,0,148066.53,1,Low Risk
ACC-100627,Spain,Female,41,7,715,31390.17,2,0,0,138938.48,1,Low Risk
ACC-100628,France,Male,31,4,602,172288.71,2,0,1,38395.76,0,Low Risk
ACC-100629,Germany,Male,-36,9,643,191787.13,2,1,0,70333.75,1,Medium Risk
ACC-100630,France,Male,32,0,602,190713.59,2,1,0,173662.75,1,Low Risk
ACC-100631,Germany,Female,-50,10,686,147150.36,2,0,1,95982.97,0,Low Risk
ACC-100632,France,Female,46,5,593,178530.0,1,1,0,173136.66,0,Medium Risk
ACC-100633,SPAIN ,Male,29,5,675,73672.34,2,1,0,62091.35,0,Low Risk
ACC-100634,Spain,Female,35,3,574,0.0,2,1,0,,0,Low Risk
ACC-100635,Spain,Female,35,8,754,166901.64,1,1,1,49492.74,0,Low Risk
ACC-100636,Germany,Female,23,9,584,155858.19,2,1,0,166474.5,1,Medium Risk
ACC-100637,France,Male,29,9,555,180080.24,1,0,1,114158.69,0,Low Risk
ACC-100638,Spain,Female,35,9,654,166962.35,1,0,1,159538.78,1,Low Risk
ACC-100639,Germany,Female,19,2,733,176795.85,1,1,1,176707.03,0,Medium Risk
ACC-100640,Germany,Male,29,5,606,156259.11,2,1,0,133965.16,1,Medium Risk
ACC-100641,France,Female,24,6,649,131786.15,1,0,0,58350.31,0,Medium Risk
ACC-100642,France,Male,54,1,528,115722.12,1,0,0,191828.14,1,High Risk
ACC-100643,Spain,Male,25,7,615,191473.26,1,0,1,,0,Low Risk
ACC-100644,France,Female,54,9,723,184756.41,1,1,1,106892.4,1,Medium Risk
ACC-100645,Spain,Male,36,5,616,42506.8,1,1,0,94025.69,0,Low Risk
ACC-100646,Spain,Female,28,8,691,52595.08,2,0,1,78894.15,0,Low Risk
