order_id,order_date,customer_id,customer_name,segment,region,category,sub_category,product_name,unit_price,quantity,discount,sales,profit,shipping_mode
ORD-20240167,2025-10-19,CUST-0237,Customer_237,Consumer,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,17.99,2,0.05,34.18,5.84,Second Class
ORD-20240168,2024-10-17,CUST-0335,Customer_335,Consumer,South,Technology,Smartphones,Technology - Smartphones,187.49,1,0.15,159.37,22.57,Standard Class
ORD-20240169,2025-06-17,CUST-0095,Customer_95,Corporate,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,29.83,3,0.0,89.49,21.53,Standard Class
ORD-20240170,2025-02-09,CUST-0267,Customer_267,Corporate,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,106.7,4,0.1,384.12,54.26,First Class
ORD-20240171,2024-02-20,CUST-0386,Customer_386,Home Office,East,Technology,Peripherals,Technology - Peripherals,872.87,5,0.1,3927.92,772.2,First Class
ORD-20240172,2024-04-13,CUST-0545,Customer_545,Home Office,West,Technology,Printers,Technology - Printers,1185.79,3,0.1,3201.63,707.05,Standard Class
ORD-20240173,2024-06-12,CUST-0822,Customer_822,Corporate,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,63.64,1,0.0,63.64,14.67,Standard Class
ORD-20240174,2025-11-11,CUST-0240,Customer_240,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,363.03,2,0.0,726.06,75.0,Second Class
ORD-20240175,2025-11-06,CUST-0493,Customer_493,Home Office,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,145.5,2,0.0,291.0,58.11,Standard Class
ORD-20240176,2025-03-02,CUST-0047,Customer_47,Consumer,Central,technology  ,Peripherals,Technology - Peripherals,1098.01,2,0.15,1866.62,263.94,Standard Class
ORD-20240177,2025-08-22,CUST-0392,Customer_392,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,40.42,1,0.0,40.42,8.69,Standard Class
ORD-20240178,2024-02-05,CUST-0240,Customer_240,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,105.9,1,0.1,95.31,13.29,Standard Class
ORD-20240179,2025-07-31,CUST-0713,Customer_713,Consumer,North,Furniture,Standing Desks,Furniture - Standing Desks,837.83,2,0.0,1675.66,183.18,Second Class
ORD-20240180,2025-07-14,CUST-0182,Customer_182,Home Office,East,Technology,Printers,Technology - Printers,531.16,5,0.05,2523.01,665.81,Second Class
ORD-20240181,2025-03-24,CUST-0315,Customer_315,Corporate,East,Technology,Printers,Technology - Printers,162.9,1,0.05,154.75,33.72,Same Day
ORD-20240182,2025-12-05,CUST-0353,Customer_353,Corporate,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,799.34,2,0.0,1598.68,140.14,Standard Class
ORD-20240183,2025-09-21,CUST-0770,Customer_770,Home Office,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,25.23,4,0.0,100.92,24.74,Second Class
ORD-20240184,2024-03-31,CUST-0405,Customer_405,Consumer,West,Technology,Laptops & PCs,Technology - Laptops & PCs,1317.76,1,0.05,1251.87,282.89,Second Class
ORD-20240185,2025-05-25,CUST-0759,Customer_759,Home Office,North,Technology,Printers,Technology - Printers,319.35,1,0.0,319.35,84.24,Standard Class
ORD-20240186,2024-07-22,CUST-0482,Customer_482,Home Office,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,95.96,1,0.05,91.16,4.72,First Class
ORD-20240187,2024-01-06,CUST-0353,Customer_353,Corporate,East,Technology,Networking,Technology - Networking,844.91,1,0.2,675.93,91.01,Standard Class
ORD-20240188,2024-06-07,CUST-0463,Customer_463,Corporate,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,124.06,8,0.3,694.74,-7.51,Second Class
ORD-20240189,2025-04-11,CUST-0476,Customer_476,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,460.79,1,0.1,414.71,6.39,Second Class
ORD-20240190,2024-06-19,CUST-0806,Customer_806,Home Office,West,Furniture,Standing Desks,Furniture - Standing Desks,528.42,1,0.1,475.58,15.14,Second Class
ORD-20240191,2025-04-26,CUST-0779,Customer_779,Consumer,East,Technology,Smartphones,Technology - Smartphones,1077.27,2,0.0,2154.54,629.19,Standard Class
ORD-20240192,2025-05-05,CUST-0276,Customer_276,Corporate,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,340.79,1,0.3,238.55,-36.44,Standard Class
ORD-20240193,2025-02-26,CUST-0377,Customer_377,Corporate,North,Technology,Printers,Technology - Printers,754.68,2,0.0,1509.36,384.97,Standard Class
ORD-20240194,2024-11-13,CUST-0770,Customer_770,Home Office,South,Technology,Laptops & PCs,Technology - Laptops & PCs,602.18,1,0.05,572.07,135.6,Standard Class
ORD-20240195,2025-09-08,CUST-0605,Customer_605,Consumer,West,Technology,Peripherals,Technology - Peripherals,196.35,3,0.0,589.05,165.75,Second Class
ORD-20240196,2024-06-20,CUST-0119,Customer_119,Consumer,West,Technology,Smartphones,Technology - Smartphones,695.23,1,0.05,660.47,164.61,Second Class
ORD-20240197,2024-09-14,CUST-0304,Customer_304,Corporate,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,113.25,2,0.0,226.5,52.69,Standard Class
ORD-20240198,2024-10-17,CUST-0611,Customer_611,Consumer,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,115.15,3,0.0,345.45,77.26,Standard Class
ORD-20240199,2025-09-05,CUST-0512,Customer_512,Consumer,West,Technology,Smartphones,Technology - Smartphones,721.73,1,0.2,577.38,84.72,Standard Class
ORD-20240200,2024-01-09,CUST-0193,Customer_193,Corporate,West,Technology,Laptops & PCs,Technology - Laptops & PCs,1114.63,1,0.0,1114.63,296.47,Standard Class
ORD-20240201,2024-04-27,CUST-0314,Customer_314,Consumer,South,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,595.49,1,0.3,416.84,-58.52,Standard Class
ORD-20240202,2025-11-03,CUST-0222,Customer_222,Home Office,North,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,419.38,1,0.0,419.38,42.08,Second Class
ORD-20240203,2024-04-01,CUST-0272,Customer_272,Consumer,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,841.83,1,0.0,841.83,56.58,Standard Class
ORD-20240204,2025-04-20,CUST-0581,Customer_581,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,154.02,5,0.05,731.6,128.07,First Class
ORD-20240205,2025-02-17,CUST-0026,Customer_26,Corporate,South,Furniture,Bookcases,Furniture - Bookcases,595.98,1,0.1,536.38,7.17,Standard Class
ORD-20240206,2025-09-19,CUST-0250,Customer_250,Consumer,Central,office supplies  ,Binders & Storage,Office Supplies - Binders & Storage,112.08,1,0.15,95.27,7.97,Standard Class
ORD-20240207,2024-01-10,CUST-0677,Customer_677,Home Office,South,Furniture,Bookcases,Furniture - Bookcases,257.51,2,0.05,489.27,32.61,Standard Class
ORD-20240208,2024-04-27,CUST-0310,Customer_310,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,62.42,8,0.05,474.39,89.2,First Class
ORD-20240209,2025-08-27,CUST-0264,Customer_264,Consumer,South,Technology,Peripherals,Technology - Peripherals,918.66,2,,1561.72,277.67,Standard Class
ORD-20240210,2024-01-01,CUST-0734,Customer_734,Home Office,West,Technology,Printers,Technology - Printers,1254.63,1,0.0,1254.63,337.97,First Class
ORD-20240211,2024-12-06,CUST-0765,Customer_765,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,143.4,3,0.05,408.69,68.93,Standard Class
ORD-20240212,2025-02-28,CUST-0388,Customer_388,Corporate,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,42.05,2,0.0,84.1,20.57,First Class
ORD-20240213,2025-12-20,CUST-0520,Customer_520,Corporate,East,Technology,Laptops & PCs,Technology - Laptops & PCs,614.84,2,0.0,1229.68,317.39,Standard Class
ORD-20240214,2025-05-15,CUST-0073,Customer_73,Corporate,North,Technology,Printers,Technology - Printers,858.54,1,0.0,858.54,256.8,First Class
ORD-20240215,2025-05-21,CUST-0297,Customer_297,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,668.79,2,0.0,1337.58,103.15,Standard Class
ORD-20240216,2024-07-12,CUST-0850,Customer_850,Consumer,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,79.33,4,0.0,317.32,76.94,Second Class
ORD-20240217,2025-10-26,CUST-0630,Customer_630,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,174.91,2,0.15,297.35,24.5,Standard Class
ORD-20240218,2024-05-19,CUST-0698,Customer_698,Consumer,South,Technology,Peripherals,Technology - Peripherals,220.17,1,0.0,220.17,55.07,Standard Class
ORD-20240219,2025-10-21,CUST-0331,Customer_331,Consumer,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,503.4,5,0.0,2517.0,272.94,Standard Class
ORD-20240220,2024-12-31,CUST-0385,Customer_385,Consumer,East,Technology,Networking,Technology - Networking,1337.11,1,0.0,1337.11,413.17,Standard Class
ORD-20240221,2024-10-10,CUST-0702,Customer_702,Corporate,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,77.57,1,0.0,77.57,14.94,Standard Class
ORD-20240222,2024-12-23,CUST-0542,Customer_542,Corporate,West,Technology,Networking,Technology - Networking,1381.13,1,0.15,1173.96,225.11,Standard Class
ORD-20240223,2024-11-27,CUST-0233,Customer_233,Home Office,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,133.18,1,0.15,113.2,11.2,Second Class
ORD-20240224,2024-05-22,CUST-0179,Customer_179,Consumer,West,Technology,Networking,Technology - Networking,1115.93,1,0.0,1115.93,302.78,Standard Class
ORD-20240225,2024-01-08,CUST-0193,Customer_193,Corporate,West,Technology,Printers,Technology - Printers,170.66,3,0.0,511.98,149.09,Second Class
ORD-20240226,2025-11-28,CUST-0562,Customer_562,Corporate,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,791.2,2,0.2,1265.92,-80.85,Standard Class
ORD-20240227,2024-09-10,CUST-0389,Customer_389,Consumer,Central,Technology,Smartphones,Technology - Smartphones,470.59,1,0.05,447.06,104.51,First Class
ORD-20240228,2024-12-02,CUST-0783,Customer_783,Corporate,South,Technology,Smartphones,Technology - Smartphones,1021.57,2,0.0,2043.14,528.26,Second Class
ORD-20240229,2025-08-12,CUST-0824,Customer_824,Consumer,West,Technology,Smartphones,Technology - Smartphones,1322.7,4,0.05,5026.26,1236.96,Standard Class
ORD-20240230,2024-10-06,CUST-0036,Customer_36,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,106.98,2,0.1,192.56,23.31,Standard Class
ORD-20240231,11/11/2025,CUST-0533,Customer_533,Corporate,West,Technology,Networking,Technology - Networking,724.9,4,0.1,2609.64,546.18,Standard Class
ORD-20240232,2024-02-04,CUST-0517,Customer_517,Corporate,West,Technology,Printers,Technology - Printers,936.64,2,0.0,1873.28,576.54,First Class
ORD-20240233,2024-02-08,CUST-0661,Customer_661,Consumer,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,274.78,1,0.0,274.78,26.54,Same Day
ORD-20240234,2025-01-14,CUST-0399,Customer_399,Consumer,North,Technology,Laptops & PCs,Technology - Laptops & PCs,199.69,1,0.1,179.72,39.45,Standard Class
ORD-20240235,2024-09-13,CUST-0502,Customer_502,Consumer,South,Technology,Networking,Technology - Networking,327.37,2,0.0,654.74,190.68,Standard Class
ORD-20240236,2024-07-24,CUST-0498,Customer_498,Home Office,West,Technology,Laptops & PCs,Technology - Laptops & PCs,176.16,1,0.0,176.16,52.82,Standard Class
ORD-20240237,2024-09-24,CUST-0105,Customer_105,Consumer,North,Furniture,Standing Desks,Furniture - Standing Desks,519.44,2,0.1,934.99,12.81,First Class
ORD-20240238,2024-08-29,CUST-0665,Customer_665,Consumer,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,41.57,3,0.0,124.71,26.77,Second Class
ORD-20240239,2025-04-10,CUST-0075,Customer_75,Corporate,South,Technology,Printers,Technology - Printers,337.11,5,0.3,1179.88,53.53,Standard Class
ORD-20240240,2024-08-13,CUST-0198,Customer_198,Corporate,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,376.19,2,0.1,677.14,-13.89,Standard Class
ORD-20240241,2025-06-23,CUST-0359,Customer_359,Consumer,South,Technology,Smartphones,Technology - Smartphones,914.01,3,0.1,2467.83,574.73,Standard Class
ORD-20240242,2025-10-24,CUST-0789,Customer_789,Consumer,Central,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,146.93,1,0.1,132.24,16.84,First Class
ORD-20240243,2025-11-26,CUST-0355,Customer_355,Corporate,South,Technology,Smartphones,Technology - Smartphones,707.58,1,0.05,672.2,163.54,Standard Class
ORD-20240244,2025-09-10,CUST-0116,Customer_116,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,162.56,1,0.0,162.56,35.64,Standard Class
ORD-20240245,2025-08-12,CUST-0634,Customer_634,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,321.91,1,0.0,321.91,27.14,First Class
ORD-20240246,2024-02-21,CUST-0310,Customer_310,Consumer,South,technology  ,Networking,Technology - Networking,984.79,3,0.05,2806.65,726.24,Standard Class
ORD-20240247,2024-06-04,CUST-0027,Customer_27,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,72.28,1,0.0,72.28,16.08,Second Class
ORD-20240248,2024-06-15,CUST-0312,Customer_312,Corporate,Central,Furniture,Filing Cabinets,Furniture - Filing Cabinets,332.75,1,0.3,232.92,-37.5,First Class
ORD-20240249,2025-11-11,CUST-0600,Customer_600,Home Office,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,609.9,1,0.0,609.9,157.38,First Class
ORD-20240250,2025-08-13,CUST-0429,Customer_429,Corporate,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,557.65,1,0.15,474.0,-1.37,Standard Class
ORD-20240251,2024-04-01,CUST-0220,Customer_220,Consumer,South,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,249.71,1,0.05,237.22,10.82,First Class
ORD-20240252,2025-05-01,CUST-0311,Customer_311,Consumer,North,Technology,Printers,Technology - Printers,708.59,1,0.0,708.59,216.63,Standard Class
ORD-20240253,2025-12-10,CUST-0350,Customer_350,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,23.62,2,0.0,47.24,11.44,Second Class
ORD-20240254,2025-06-13,CUST-0263,Customer_263,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,69.4,1,0.1,62.46,10.33,Standard Class
ORD-20240255,2025-07-06,CUST-0721,Customer_721,Home Office,North,Technology,Peripherals,Technology - Peripherals,969.89,3,0.0,2909.67,860.13,Standard Class
ORD-20240256,2024-07-10,CUST-0030,Customer_30,Consumer,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,19.69,2,0.0,39.38,7.58,Standard Class
ORD-20240257,2024-11-28,CUST-0280,Customer_280,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,115.2,1,0.0,115.2,22.07,Standard Class
ORD-20240258,2025-08-24,CUST-0382,Customer_382,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,321.25,2,0.05,610.38,8.09,First Class
ORD-20240259,2024-02-01,CUST-0375,Customer_375,Consumer,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,106.42,2,0.0,212.84,48.57,Standard Class
ORD-20240260,2025-01-03,CUST-0769,Customer_769,Home Office,North,Technology,Peripherals,Technology - Peripherals,376.98,3,0.05,1074.39,251.63,First Class
ORD-20240261,2024-11-20,CUST-0578,Customer_578,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,44.62,4,0.05,169.56,35.63,Standard Class
ORD-20240262,2024-12-21,CUST-0086,Customer_86,Corporate,South,Technology,Networking,Technology - Networking,359.87,1,0.3,251.91,11.74,Standard Class
ORD-20240263,2025-04-24,CUST-0234,Customer_234,Corporate,North,Technology,Printers,Technology - Printers,803.74,2,0.3,1125.24,32.74,Second Class
ORD-20240264,2024-02-14,CUST-0228,Customer_228,Corporate,North,Technology,Smartphones,Technology - Smartphones,1142.8,1,0.05,1085.66,248.05,Standard Class
ORD-20240265,2024-11-11,CUST-0284,Customer_284,Corporate,North,Furniture,Bookcases,Furniture - Bookcases,787.11,1,0.0,787.11,53.55,Second Class
ORD-20240266,2025-01-06,CUST-0667,Customer_667,Consumer,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,70.5,2,0.0,141.0,30.85,Standard Class
ORD-20240267,2024-04-16,CUST-0221,Customer_221,Corporate,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,435.78,4,0.1,1568.81,-21.5,Same Day
ORD-20240268,2024-10-08,CUST-0195,Customer_195,Consumer,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,366.39,2,0.0,732.78,38.19,Standard Class
ORD-20240269,2025-10-11,CUST-0693,Customer_693,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,86.71,1,0.0,86.71,21.09,Same Day
ORD-20240270,2024-03-16,CUST-0073,Customer_73,Corporate,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,153.16,3,0.0,459.48,112.03,Second Class
ORD-20240271,2025-09-29,CUST-0321,Customer_321,Home Office,South,Technology,Networking,Technology - Networking,250.64,1,0.0,250.64,71.1,Standard Class
ORD-20240272,2024-01-03,CUST-0712,Customer_712,Consumer,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,62.48,5,0.0,312.4,74.92,Standard Class
ORD-20240273,2024-07-28,CUST-0503,Customer_503,Corporate,South,Furniture,Bookcases,Furniture - Bookcases,579.23,1,0.05,550.27,30.99,First Class
ORD-20240274,2024-03-18,CUST-0237,Customer_237,Consumer,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,327.76,1,0.0,327.76,30.02,Standard Class
ORD-20240275,2024-02-22,CUST-0580,Customer_580,Corporate,North,Technology,Peripherals,Technology - Peripherals,548.08,1,0.0,548.08,147.97,Standard Class
ORD-20240276,2024-04-13,CUST-0298,Customer_298,Corporate,South,Technology,Peripherals,Technology - Peripherals,231.71,1,0.05,220.12,49.63,First Class
ORD-20240277,2025-05-17,CUST-0500,Customer_500,Corporate,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,70.81,2,0.05,134.54,26.09,Standard Class
ORD-20240278,2025-07-10,CUST-0553,Customer_553,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,187.2,1,0.05,177.84,10.54,Standard Class
ORD-20240279,2024-04-07,CUST-0754,Customer_754,Corporate,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,149.54,1,0.0,149.54,32.12,Same Day
ORD-20240280,2024-01-29,CUST-0841,Customer_841,Consumer,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,481.11,1,0.05,457.05,5.89,First Class
ORD-20240281,2024-01-15,CUST-0709,Customer_709,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,110.79,1,0.0,110.79,27.47,Standard Class
ORD-20240282,2024-01-03,CUST-0484,Customer_484,Home Office,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,844.53,3,0.1,2280.23,-4.04,Standard Class
ORD-20240283,2025-11-01,CUST-0206,Customer_206,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,98.35,2,0.0,196.7,44.23,Standard Class
ORD-20240284,2025-02-06,CUST-0016,Customer_16,Consumer,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,136.38,1,0.05,129.56,24.12,Standard Class
